"from_stop_I","to_stop_I","d"
334,49102,566.795446203903
2800,49103,962.419607420582
3079,49104,1413.0899779217
3086,49105,786.297571647941
2795,49106,1273.48318763299
3424,49107,362.022449874928
3424,49108,507.526047563667
3424,49109,123.92610075574
2789,49110,937.554247183645
3389,49111,456.08335168882
3000,49112,611.45468397328
3000,49113,380.007978041452
3000,49114,279.670883439347
3377,49115,545.818764692764
3057,49116,668.334695001276
3056,49117,433.400898451705
4791,49118,608.809407744887
3079,49119,1513.46532672883
3079,49120,1039.69378253888
3120,49121,1796.43651222972
2789,49122,1523.90224851225
3120,49123,1135.84160098761
1563,49124,368.816772730424
2685,49125,568.099450729617
2680,49126,287.172691006119
3289,49127,547.922868883406
89,49128,591.843714929149
3387,49129,1073.76643337166
595,49130,439.957909529104
3289,49131,885.657612148726
2828,49132,910.801292028792
1819,49133,184.851463437281
1249,49134,361.480414217951
1086,49135,474.917804161839
340,49136,161.899189197442
393,49137,437.90136280435
436,49138,272.73901242307
436,49139,623.405544865131
715,49140,765.746153733869
359,49141,1467.7905437124
719,49142,594.984481164408
719,49143,642.59994506965
2828,49144,408.761252872597
721,49145,422.98387625406
4778,49146,429.400027543397
1265,49147,1034.15580058985
44,49148,339.96955644174
3080,49149,935.980249591584
43,49150,866.385273885382
334,49151,1748.0704615045
341,49152,256.515153763993
333,49153,736.895697595559
393,49154,508.08114763842
392,49155,332.835018209916
337,49156,451.085568776099
337,49157,455.89697765665
335,49158,1220.99233521538
335,49159,367.079175912292
426,49160,728.7580165941
3086,49161,974.66369956804
778,49162,460.779281258749
3488,49163,609.075450308018
1136,49164,421.589810745174
1136,49165,974.222258228981
370,49166,278.126257456741
370,49167,1040.23797708233
443,49168,1023.96593985974
4724,49169,498.43376782268
593,49170,1203.60854274588
628,49171,378.42486152394
1138,49172,856.29420343201
763,49173,642.104307939229
1656,49174,415.632576763217
1737,49175,632.772602964978
751,49176,523.34529623203
335,49177,1348.96857513277
1584,49178,1203.52175069396
938,49179,581.506298942593
173,49180,1320.50827624621
936,49181,236.635636419675
717,49182,616.851052876988
388,49183,335.587097787593
347,49184,201.963207460788
348,49185,247.434327209724
200,49186,261.539486025495
7,49187,139.034933636662
1684,49188,170.457564566083
1684,49189,178.949477490251
947,49190,608.78315619143
385,49191,646.286212498505
1661,49192,822.192588732083
383,49193,526.878220777601
715,49194,1286.31091310233
254,49195,401.624751687523
1767,49196,600.998570420245
720,49197,1024.93900487918
721,49198,828.775832541864
436,49199,935.36400107752
5113,49200,441.426761492632
3767,49201,241.639542963107
3782,49202,306.069592579383
4159,49203,792.81460369178
3623,49204,763.924958202225
4255,49205,814.539152846712
229,49206,328.658212763059
385,49207,294.037120965785
5191,49208,224.078814381716
702,49209,552.11952456134
394,49210,697.177562529624
394,49211,387.935319088572
339,49212,686.960526643972
1538,49213,595.98855437592
1707,49214,626.359903800989
5195,49215,418.773277985902
5197,49216,287.018196550391
1813,49217,643.920068741031
1,49218,468.777701202086
1375,49219,167.337443299413
3167,49220,34463.9378444819
3167,49221,36551.5486185557
201,49222,595.022339031898
722,49223,878.666365090175
734,49224,888.953515788939
3307,49225,1365.98926056955
3332,49226,2613.87067299236
3332,49227,1622.25943744835
3388,49228,460.149295137618
3388,49229,792.092148891306
1660,49230,478.315583721422
5162,49231,572.025089872868
1192,49232,445.952565828438
1192,49233,249.165099257352
1427,49234,179.690950664869
1229,49235,445.868309169834
718,49236,912.726975047896
426,49237,433.06035113393
724,49238,975.807022283454
1116,49239,512.908603695911
1625,49240,526.07803092635
1378,49241,257.336395619062
1298,49242,234.568367874486
1379,49243,102.977205940167
1268,49244,543.246415109019
1268,49245,603.351761233975
5164,49246,174.574040325035
1660,49247,810.488355599345
1098,49248,790.15337352286
1101,49249,351.861842470752
1099,49250,1056.23470443035
1100,49251,718.744663686758
1080,49252,405.048661857952
1125,49253,343.444241227784
1038,49254,465.300483045568
1129,49255,840.474698588588
1038,49256,588.928066165992
3167,49257,27267.8232687546
46,49258,187.121931770788
704,49259,336.162199729882
704,49260,394.1781952875
1645,49261,376.83368275878
44,49262,890.301304773978
704,49263,566.066678798812
4794,49264,315.815552774932
3054,49265,1272.50096604226
1251,49266,257.180665554349
46,49267,558.179663501001
950,49268,519.693298072767
704,49269,59.7540833132889
45,49270,196.698142331374
45,49271,517.616041201231
12,49272,113.97844851742
1793,49273,522.675930889237
705,49274,92.8290967759822
3167,49275,27638.5853067011
3167,49276,27793.7037065483
3167,49277,27779.8803894147
3054,49278,1001.68162274066
5164,49279,291.499388088588
1556,49280,337.195302060989
227,49281,264.000998699471
1272,49282,236.877611950952
1032,49283,652.833305881208
2683,49284,724.195544908313
1272,49285,517.188898152904
896,49286,317.072681156791
1271,49287,829.531103672547
1167,49288,467.3279400125
1169,49289,430.603443553291
1169,49290,380.776541361726
1545,49291,258.00102318905
4715,49292,586.149212677574
167,49293,544.611958753645
2682,49294,384.113382433141
2692,49295,414.086690028579
164,49296,664.826562639465
170,49297,269.254814971878
1130,49298,1151.87940711536
424,49299,535.159056166867
1200,49300,425.106799690409
1167,49301,162.392614077025
929,49302,464.875541009511
1295,49303,310.501804705373
2681,49304,370.54324520839
2681,49305,577.722619298273
182,49306,520.447542255433
174,49307,559.302691893727
176,49308,283.405542819707
175,49309,255.824023552222
422,49310,356.30916946634
421,49311,574.822020124111
1267,49312,769.274266655355
825,49313,462.577681740327
1201,49314,237.836118673073
1202,49315,239.801330617616
1165,49316,200.784623853969
13,49317,92.1070131712593
44,49318,276.845774011164
43,49319,832.921656784896
44,49320,640.631153328982
534,49321,265.612655989111
534,49322,276.165126437966
73,49323,449.446717183181
73,49324,341.3429803341
2532,49325,946.086871782362
1387,49326,264.766827895946
863,49327,232.772576745488
1210,49328,431.930440219156
847,49329,216.608228235302
936,49330,566.828972389181
1754,49331,635.921277599309
933,49332,439.283608913266
2441,49333,295.223092929754
2342,49334,1138.07617420608
2265,49335,397.196431619005
948,49336,498.830950520669
1754,49337,274.157632701763
2693,49338,501.163530189467
936,49339,732.894612988359
933,49340,250.992305446313
345,49341,297.895976878889
948,49342,438.954166216334
1720,49343,597.04558794053
1609,49344,381.543761595061
84,49345,348.25963300978
1692,49346,578.704842475003
1754,49347,436.610972996488
3453,49348,1003.56304153254
3453,49349,771.417996964739
3453,49350,358.022817630803
946,49351,180.918608553742
937,49352,439.190004562255
937,49353,784.948214305985
37,49354,652.579520690158
37,49355,524.917708120964
1676,49356,558.216658288805
1578,49357,396.858460444867
395,49358,303.996325474839
1770,49359,109.632738904193
1770,49360,269.973827197863
3450,49361,449.946297372806
3454,49362,317.957682973669
3450,49363,299.063196052981
3449,49364,248.218810177587
3448,49365,282.126769097335
3451,49366,293.55888866802
3456,49367,292.106491872844
3456,49368,359.476660702102
3454,49369,750.621908320931
3167,49370,33472.3687621285
1556,49371,327.289576907322
5164,49372,544.784907149127
847,49373,514.892540241232
5164,49374,494.074677479375
1951,49375,510.116991296848
2569,49376,317.069725709412
2016,49377,535.990592784398
2366,49378,191.635108682208
2442,49379,292.641574243923
2090,49380,453.562098962817
2590,49381,680.317354608883
2327,49382,395.498915946581
5186,49383,1553.39470070273
5186,49384,1601.65800389162
5186,49385,494.0186023068
2440,49386,151.333414053116
2437,49387,435.930119260648
802,49388,180.500173081485
696,49389,228.370924534891
801,49390,172.175710810866
698,49391,228.982239537953
433,49392,133.640169619682
960,49393,474.659164191759
433,49394,330.683941337133
1171,49395,207.312704858348
3167,49396,38901.0799265121
656,49397,625.604696239054
1592,49398,199.614069128841
1592,49399,706.233410511624
1176,49400,229.019282953268
3167,49401,40322.1590489078
3167,49402,39900.9269403309
3167,49403,38530.0863076205
3167,49404,39088.4698973098
1176,49405,491.341807282507
3167,49406,31104.2691178082
3167,49407,35905.6610922564
3167,49408,33967.03361589
1744,49409,237.92641679577
3167,49410,4475.43915149305
3367,49411,933.181769569927
3167,49412,39080.3381145399
3167,49413,2723.2751333484
3167,49414,3805.29414922883
724,49415,249.935682763632
1170,49416,477.293777493903
907,49417,582.682712404517
908,49418,522.864144031965
1170,49419,584.122438675493
3167,49420,1855.42193816649
3167,49421,3986.50584619674
733,49422,673.002006657809
1252,49423,423.567527397252
2221,49424,809.50048438448
3615,49425,773.404047951307
2528,49426,446.973473548311
1844,49427,1067.89361726893
667,49428,556.356455652085
2569,49429,534.154886909402
1437,49430,856.550497899542
1170,49431,157.608503106924
830,49432,263.652668815445
3167,49433,40393.7764966597
3167,49434,26872.6804536367
3167,49435,3155.08781374187
5159,49436,330.408981057616
5162,49437,331.254780508611
1252,49438,351.714504578646
339,49439,345.375462306809
1793,49440,609.111657825106
3167,49441,37725.3476826019
3167,49442,36253.9848282304
3167,49443,36982.5665043543
3167,49444,27015.5926779691
3167,49445,39144.6191025518
3167,49446,27716.9732801685
3167,49447,28278.4024254176
3167,49448,26775.3616488694
3142,49449,10336.0664940825
3142,49450,15333.1038639887
3167,49451,40086.3939977834
3167,49452,1736.71196764142
353,49453,501.943392850244
836,49454,406.424593690312
843,49455,130.48376048773
1172,49456,262.944714609319
380,49457,1289.66255855585
354,49458,227.345726892052
1793,49459,664.777814494417
1579,49460,385.507097627099
1579,49461,546.427546213415
333,49462,686.217609140411
3167,49463,28036.8590610193
3257,49464,345.13845339991
3038,49465,558.024800432308
3256,49466,517.95575119514
3050,49467,1303.38055825271
3022,49468,742.312273297645
3022,49469,1257.03212398207
3333,49470,358.442347259257
3464,49471,1598.83586839159
3335,49472,296.308830897402
4024,49473,767.848642955171
3016,49474,724.711093632932
3016,49475,1273.76219099398
4793,49476,1016.48097998841
3043,49477,535.26879603688
258,49478,182.996729529141
1823,49479,131.087560303784
258,49480,937.921336101871
4799,49481,1048.22449184763
4804,49482,916.972164903433
4804,49483,1012.73236598955
259,49484,524.837539804882
259,49485,770.106602154707
496,49486,277.941732952373
12,49487,347.366201301032
51,49488,344.063781030497
51,49489,425.075777098188
158,49490,446.236525477175
73,49491,371.332115425367
72,49492,187.587497830831
3307,49493,809.375516397594
3340,49494,1205.81199641663
3318,49495,1220.60511202415
281,49496,512.482892843661
282,49497,570.387542158855
1823,49498,315.695200788012
260,49499,189.210618659414
3967,49500,1164.90625570579
3817,49501,904.088882869598
3796,49502,973.530102979372
4752,49503,225.892791672472
3583,49504,1323.12129093413
3573,49505,330.929169388591
4777,49506,2244.12607006209
3740,49507,1246.80817996559
3684,49508,1234.88657591105
3167,49509,2450.32768585056
3332,49510,329.978815540412
3333,49511,1962.80137850989
3332,49512,1567.17658256287
254,49513,300.965879194594
1807,49514,277.383860073991
2634,49515,2334.58941622552
3362,49516,624.581468310543
4166,49517,365.180569258489
2005,49518,37.6307159297694
3308,49519,2069.79742922942
298,49520,333.660585102253
4804,49521,483.806909887595
4804,49522,735.975066984889
255,49523,139.49418195771
288,49524,509.345923794978
255,49525,436.934959053631
255,49526,499.13486018588
255,49527,466.150067048195
255,49528,787.427692186829
257,49529,284.788259771084
3803,49530,1088.24458374049
2366,49531,348.21729607447
2366,49532,266.505374854804
836,49533,308.693477848605
821,49534,127.3575841249
1268,49535,246.883651630202
1550,49536,521.708195622451
1294,49537,54.0323292913132
1267,49538,235.138227689478
1267,49539,586.439907646086
4226,49540,755.034692585376
3167,49541,2568.09998757641
3167,49542,2845.34309088576
3167,49543,39468.7791245606
3167,49544,37285.0774283672
3167,49545,38666.0678057509
703,49546,202.947053083165
1580,49547,111.315602080098
1712,49548,209.255888008816
1715,49549,160.036977084866
3761,49550,180.346793834701
4218,49551,357.855431898876
4226,49552,487.145573008378
4226,49553,271.839681332591
5124,49554,712.478131154228
3040,49555,860.975077969112
3045,49556,735.193287843903
505,49557,396.159894872827
504,49558,163.436874665445
505,49559,155.075609565704
1579,49560,824.74489071741
1579,49561,1084.75098545214
47,49562,174.5234306921
13,49563,201.021860935442
3167,49564,37747.8371081729
3119,49565,624.282396194092
641,49566,488.398498399708
1470,49567,763.451975341823
1473,49568,569.764145025777
1748,49569,185.659105326061
2727,49570,678.65693364271
3361,49571,701.112062904803
1152,49572,591.451872621433
1152,49573,740.05967426881
1075,49574,303.16119313322
5177,49575,511.667261838217
1075,49576,379.728015188889
359,49577,1438.21007288553
1797,49578,1285.58480527806
1797,49579,1148.94672420042
753,49580,723.23319122869
336,49581,209.588522601105
1584,49582,421.363354842374
5201,49583,351.368818946605
1253,49584,312.323876995445
1264,49585,300.404134569356
1264,49586,238.003720150549
42,49587,365.720941100166
3490,49588,268.886371383583
4790,49589,1030.8718775194
950,49590,420.750676315732
1580,49591,253.896131982029
1470,49592,944.365019178952
639,49593,148.062911516869
638,49594,155.733660353216
1447,49595,471.154822650205
5100,49596,540.318344552006
743,49597,878.831364247756
3387,49598,982.916043999615
2868,49599,2506.04147404443
2868,49600,2289.82054668608
2868,49601,1546.81257797424
5199,49602,371.874632292378
3256,49603,681.751404676848
3256,49604,495.914877659248
3322,49605,392.105539166676
3123,49606,574.979542015402
3340,49607,659.809908990119
3370,49608,523.177881515819
1468,49609,632.143232702283
548,49610,197.705953993878
658,49611,294.139676526216
1379,49612,549.770237917844
950,49613,138.973660575857
702,49614,273.517935688508
394,49615,426.418876578415
5195,49616,500.757884094823
5197,49617,317.186129812861
1815,49618,209.939592816076
1706,49619,181.494738955542
1706,49620,254.513209640928
3319,49621,237.009120359409
3321,49622,769.064654995092
3323,49623,271.018528620022
4798,49624,2075.49845491078
4798,49625,936.48447798668
483,49626,174.399614419097
303,49627,644.956596189144
273,49628,508.198054122364
635,49629,161.48037205148
636,49630,121.428796106529
1477,49631,278.394704192072
68,49632,522.961945530378
68,49633,608.875782169545
1706,49634,174.726249518378
1660,49635,227.890851322712
4790,49636,1094.80180673516
3819,49637,781.782453191179
3792,49638,262.409706246337
3650,49639,440.121953008843
3644,49640,409.965057893788
3648,49641,198.465599705885
3320,49642,345.290186639693
1035,49643,697.731458077359
1074,49644,467.918318246728
1074,49645,342.644894261546
